sample_index,adc_value
0,969
1,1240
2,404
3,0
4,0
5,0
6,0
7,166
8,910
9,794
10,98
11,0
12,0
13,0
14,508
15,826
16,541
17,107
18,0
19,58
20,97
21,10
22,114
23,399
24,496
25,212
26,0
27,0
28,90
29,362
30,315
31,141
32,62
33,136
34,211
35,175
36,96
37,112
38,187
39,262
40,228
41,111
42,47
43,80
44,139
45,192
46,219
47,204
48,146
49,80
50,55
51,64
52,37
53,0
54,0
55,44
56,95
57,97
58,100
59,117
60,118
61,93
62,85
63,134
64,186
65,158
66,107
67,137
68,210
69,201
70,93
71,8
72,42
73,117
74,121
75,89
76,101
77,147
78,162
79,140
80,130
81,149
82,157
83,144
84,141
85,144
86,122
87,84
88,80
89,122
90,151
91,131
92,95
93,82
94,87
95,83
96,91
97,134
98,193
99,199
100,133
101,49
102,12
103,37
104,88
105,118
106,111
107,72
108,37
109,46
110,104
111,163
112,186
113,172
114,144
115,113
116,80
117,66
118,91
119,143
120,165
121,134
122,82
123,67
124,97
125,137
126,155
127,146
128,128
129,109
130,99
131,105
132,125
133,147
134,149
135,129
136,102
137,85
138,87
139,107
140,130
141,139
142,133
143,114
144,87
145,68
146,72
147,103
148,132
149,140
150,131
151,118
152,104
153,88
154,86
155,106
156,128
157,130
158,108
159,90
160,90
161,108
162,121
163,128
164,132
165,136
166,130
167,111
168,95
169,102
170,130
171,152
172,147
173,123
174,103
175,104
176,126
177,155
178,168
179,153
180,118
181,88
182,87
183,110
184,129
185,121
186,97
187,83
188,86
189,91
190,89
191,88
192,100
193,118
194,121
195,99
196,68
197,57
198,78
199,113
200,134
201,137
202,123
203,105
204,96
205,107
206,131
207,150
208,158
209,157
210,150
211,145
212,137
213,131
214,130
215,137
216,141
217,134
218,118
219,104
220,104
221,112
222,119
223,121
224,115
225,107
226,108
227,117
228,128
229,128
230,120
231,113
232,118
233,131
234,139
235,140
236,137
237,137
238,134
239,125
240,120
241,123
242,134
243,144
244,140
245,130
246,121
247,124
248,137
249,148
250,146
251,133
252,123
253,128
254,136
255,140
256,138
257,129
258,119
259,116
260,119
261,125
262,131
263,136
264,134
265,128
266,121
267,123
268,128
269,125
270,119
271,111
272,108
273,108
274,113
275,119
276,123
277,122
278,113
279,106
280,106
281,113
282,119
283,121
284,113
285,107
286,106
287,106
288,109
289,112
290,114
291,109
292,105
293,105
294,110
295,114
296,114
297,115
298,118
299,121
300,117
301,112
302,110
303,115
304,119
305,117
306,114
307,115
308,116
309,113
310,106
311,104
312,112
313,120
314,120
315,115
316,111
317,113
318,114
319,119
320,120
321,117
322,111
323,110
324,113
325,119
326,118
327,115
328,109
329,112
330,117
331,119
332,116
333,112
334,110
335,111
336,113
337,114
338,114
339,114
340,112
341,113
342,115
343,118
344,117
345,116
346,115
347,112
348,112
349,112
350,113
351,115
352,118
353,118
354,117
355,114
356,114
357,119
358,122
359,126
360,125
361,125
362,121
363,120
364,122
365,125
366,131
367,129
368,122
369,116
370,115
371,117
372,117
373,115
374,114
375,111
376,109
377,111
378,114
379,118
380,112
381,105
382,105
383,115
384,126
385,129
386,124
387,120
388,121
389,128
390,132
391,132
392,130
393,128
394,130
395,130
396,129
397,124
398,123
399,124
400,126
401,126
402,124
403,122
404,123
405,123
406,123
407,123
408,123
409,120
410,117
411,117
412,120
413,119
414,117
415,115
416,111
417,108
418,107
419,109
420,111
421,113
422,111
423,112
424,113
425,115
426,113
427,112
428,112
429,110
430,110
431,108
432,109
433,106
434,104
435,105
436,108
437,111
438,107
439,104
440,105
441,109
442,112
443,112
444,109
445,107
446,107
447,107
448,108
449,111
450,114
451,115
452,114
453,114
454,114
455,116
456,116
457,117
458,116
459,114
460,113
461,110
462,110
463,111
464,110
465,108
466,109
467,111
468,110
469,109
470,109
471,110
472,111
473,113
474,114
475,114
476,114
477,117
478,117
479,116
480,114
481,112
482,113
483,114
484,115
485,115
486,116
487,117
488,119
489,119
490,121
491,122
492,121
493,119
494,122
495,126
496,126
497,122
498,117
499,116
500,117
501,117
502,115
503,114
504,112
505,114
506,114
507,115
508,115
509,113
510,114
511,116
