sample_index,adc_value
0,738
1,500
2,0
3,0
4,475
5,1472
6,1068
7,0
8,0
9,0
10,0
11,0
12,588
13,1042
14,624
15,0
16,0
17,0
18,259
19,822
20,848
21,394
22,76
23,139
24,217
25,157
26,64
27,300
28,577
29,491
30,158
31,0
32,0
33,318
34,474
35,330
36,150
37,150
38,267
39,314
40,227
41,173
42,220
43,314
44,353
45,256
46,140
47,140
48,205
49,251
50,276
51,288
52,274
53,209
54,153
55,143
56,150
57,106
58,45
59,60
60,139
61,183
62,189
63,206
64,221
65,200
66,151
67,148
68,229
69,286
70,242
71,196
72,241
73,297
74,247
75,128
76,83
77,155
78,220
79,195
80,163
81,197
82,242
83,238
84,215
85,218
86,239
87,238
88,222
89,227
90,227
91,187
92,148
93,169
94,225
95,243
96,204
97,167
98,161
99,162
100,157
101,181
102,248
103,302
104,277
105,184
106,102
107,85
108,130
109,188
110,213
111,193
112,141
113,108
114,136
115,205
116,264
117,279
118,256
119,215
120,179
121,151
122,151
123,191
124,240
125,245
126,203
127,157
128,157
129,195
130,228
131,234
132,222
133,207
134,193
135,185
136,194
137,216
138,231
139,225
140,203
141,179
142,170
143,179
144,199
145,215
146,219
147,213
148,193
149,163
150,147
151,163
152,199
153,224
154,224
155,210
156,195
157,179
158,169
159,176
160,203
161,218
162,206
163,178
164,166
165,179
166,201
167,213
168,214
169,217
170,218
171,208
172,186
173,177
174,195
175,227
176,238
177,224
178,195
179,179
180,193
181,221
182,246
183,253
184,226
185,188
186,164
187,176
188,203
189,213
190,197
191,172
192,165
193,173
194,177
195,172
196,175
197,189
198,205
199,201
200,174
201,145
202,142
203,170
204,205
205,222
206,219
207,202
208,180
209,178
210,197
211,225
212,242
213,243
214,235
215,232
216,228
217,220
218,212
219,214
220,223
221,225
222,211
223,194
224,186
225,191
226,200
227,205
228,202
229,195
230,189
231,193
232,205
233,213
234,210
235,199
236,195
237,205
238,221
239,226
240,225
241,220
242,219
243,214
244,204
245,202
246,209
247,222
248,228
249,221
250,208
251,203
252,211
253,226
254,232
255,225
256,211
257,206
258,213
259,219
260,223
261,218
262,210
263,200
264,195
265,200
266,208
267,218
268,223
269,216
270,208
271,204
272,205
273,208
274,205
275,199
276,194
277,191
278,192
279,196
280,203
281,207
282,203
283,195
284,189
285,189
286,196
287,203
288,200
289,193
290,188
291,188
292,189
293,193
294,198
295,195
296,187
297,185
298,188
299,195
300,197
301,194
302,195
303,201
304,202
305,198
306,193
307,195
308,200
309,199
310,196
311,195
312,198
313,200
314,193
315,186
316,186
317,194
318,201
319,198
320,195
321,193
322,196
323,198
324,200
325,201
326,196
327,191
328,192
329,198
330,202
331,200
332,195
333,191
334,193
335,199
336,199
337,197
338,193
339,192
340,191
341,193
342,194
343,195
344,195
345,192
346,193
347,197
348,200
349,199
350,196
351,193
352,192
353,192
354,191
355,194
356,197
357,198
358,199
359,196
360,194
361,194
362,201
363,208
364,208
365,206
366,203
367,201
368,200
369,203
370,210
371,212
372,208
373,200
374,195
375,195
376,197
377,196
378,195
379,194
380,192
381,188
382,191
383,196
384,196
385,189
386,183
387,189
388,203
389,210
390,207
391,199
392,198
393,205
394,211
395,214
396,212
397,208
398,209
399,211
400,211
401,207
402,204
403,203
404,205
405,207
406,205
407,202
408,202
409,203
410,204
411,205
412,204
413,202
414,198
415,197
416,198
417,200
418,201
419,197
420,193
421,189
422,185
423,188
424,192
425,195
426,193
427,191
428,191
429,194
430,194
431,194
432,193
433,193
434,190
435,188
436,187
437,188
438,186
439,183
440,187
441,191
442,188
443,186
444,183
445,187
446,191
447,193
448,191
449,188
450,187
451,186
452,187
453,190
454,194
455,195
456,195
457,194
458,195
459,195
460,196
461,198
462,197
463,196
464,195
465,193
466,191
467,193
468,192
469,190
470,190
471,191
472,190
473,190
474,190
475,190
476,192
477,193
478,194
479,195
480,196
481,196
482,197
483,198
484,197
485,194
486,192
487,194
488,195
489,195
490,196
491,198
492,199
493,201
494,203
495,203
496,204
497,199
498,201
499,204
500,210
501,207
502,201
503,197
504,198
505,199
506,199
507,196
508,194
509,194
510,195
511,195
