sample_index,adc_value
0,880
1,264
2,0
3,0
4,1323
5,2187
6,673
7,0
8,0
9,0
10,19
11,0
12,0
13,1189
14,1375
15,274
16,0
17,0
18,315
19,1196
20,1044
21,89
22,0
23,429
24,891
25,649
26,0
27,0
28,439
29,827
30,621
31,149
32,47
33,381
34,540
35,186
36,0
37,137
38,578
39,688
40,357
41,0
42,57
43,395
44,606
45,487
46,201
47,57
48,161
49,303
50,305
51,271
52,322
53,370
54,342
55,141
56,0
57,0
58,0
59,75
60,108
61,89
62,130
63,259
64,315
65,254
66,136
67,51
68,134
69,321
70,381
71,309
72,263
73,261
74,250
75,167
76,58
77,72
78,166
79,166
80,121
81,158
82,250
83,285
84,254
85,233
86,262
87,270
88,227
89,225
90,264
91,238
92,144
93,118
94,185
95,237
96,199
97,134
98,125
99,134
100,115
101,137
102,257
103,375
104,365
105,222
106,68
107,1
108,45
109,140
110,215
111,219
112,128
113,27
114,31
115,152
116,296
117,370
118,333
119,248
120,170
121,129
122,129
123,180
124,244
125,262
126,209
127,133
128,118
129,168
130,222
131,246
132,235
133,208
134,181
135,165
136,177
137,215
138,241
139,238
140,201
141,158
142,135
143,144
144,177
145,215
146,249
147,245
148,191
149,118
150,82
151,120
152,198
153,251
154,263
155,232
156,184
157,138
158,124
159,159
160,225
161,252
162,210
163,135
164,101
165,134
166,191
167,221
168,221
169,218
170,224
171,216
172,178
173,158
174,189
175,239
176,257
177,223
178,171
179,147
180,173
181,229
182,274
183,281
184,238
185,175
186,140
187,154
188,196
189,214
190,184
191,142
192,132
193,146
194,149
195,141
196,150
197,183
198,214
199,203
200,153
201,98
202,89
203,134
204,200
205,241
206,239
207,203
208,156
209,136
210,169
211,234
212,283
213,281
214,246
215,223
216,225
217,233
218,235
219,236
220,242
221,236
222,212
223,180
224,171
225,184
226,202
227,207
228,199
229,185
230,167
231,160
232,176
233,203
234,210
235,197
236,182
237,187
238,211
239,230
240,242
241,247
242,242
243,222
244,203
245,201
246,215
247,228
248,231
249,221
250,211
251,210
252,213
253,227
254,234
255,227
256,219
257,212
258,216
259,227
260,228
261,222
262,212
263,196
264,188
265,194
266,206
267,223
268,233
269,223
270,211
271,203
272,205
273,213
274,211
275,200
276,182
277,165
278,165
279,177
280,197
281,209
282,203
283,186
284,171
285,174
286,193
287,205
288,197
289,184
290,179
291,181
292,183
293,181
294,187
295,186
296,170
297,158
298,165
299,187
300,193
301,181
302,173
303,183
304,192
305,188
306,180
307,190
308,204
309,202
310,189
311,188
312,198
313,203
314,191
315,176
316,178
317,188
318,191
319,186
320,182
321,184
322,185
323,184
324,188
325,194
326,190
327,179
328,179
329,189
330,197
331,195
332,189
333,189
334,191
335,191
336,192
337,194
338,194
339,189
340,185
341,184
342,184
343,183
344,182
345,182
346,184
347,188
348,194
349,193
350,192
351,191
352,186
353,183
354,183
355,185
356,190
357,196
358,194
359,185
360,178
361,182
362,196
363,208
364,210
365,204
366,198
367,197
368,197
369,203
370,212
371,214
372,208
373,202
374,199
375,201
376,199
377,191
378,188
379,189
380,186
381,181
382,183
383,189
384,191
385,182
386,170
387,176
388,193
389,209
390,207
391,196
392,194
393,201
394,212
395,218
396,217
397,216
398,218
399,220
400,215
401,210
402,208
403,208
404,210
405,210
406,204
407,200
408,199
409,200
410,205
411,207
412,201
413,193
414,187
415,191
416,197
417,199
418,198
419,196
420,191
421,183
422,176
423,177
424,184
425,187
426,185
427,185
428,189
429,187
430,181
431,182
432,186
433,187
434,181
435,175
436,178
437,179
438,174
439,169
440,172
441,181
442,182
443,175
444,170
445,176
446,183
447,182
448,178
449,176
450,177
451,174
452,173
453,176
454,180
455,187
456,187
457,187
458,187
459,189
460,193
461,194
462,194
463,191
464,186
465,183
466,183
467,184
468,183
469,182
470,181
471,182
472,182
473,180
474,180
475,184
476,186
477,185
478,190
479,192
480,191
481,187
482,188
483,194
484,198
485,195
486,190
487,187
488,187
489,187
490,189
491,196
492,200
493,201
494,201
495,199
496,199
497,198
498,198
499,204
500,213
501,213
502,203
503,188
504,189
505,193
506,196
507,194
508,191
509,188
510,187
511,187
