sample_index,adc_value
0,703
1,497
2,0
3,0
4,130
5,455
6,417
7,412
8,461
9,203
10,0
11,0
12,0
13,610
14,792
15,435
16,10
17,0
18,51
19,175
20,261
21,322
22,316
23,238
24,95
25,0
26,0
27,92
28,237
29,259
30,207
31,164
32,157
33,136
34,90
35,64
36,177
37,304
38,310
39,173
40,42
41,39
42,144
43,212
44,201
45,162
46,138
47,94
48,34
49,44
50,105
51,110
52,75
53,112
54,217
55,256
56,149
57,33
58,52
59,165
60,241
61,232
62,175
63,117
64,79
65,91
66,148
67,200
68,202
69,162
70,121
71,124
72,163
73,193
74,191
75,171
76,144
77,111
78,78
79,76
80,103
81,118
82,116
83,126
84,156
85,181
86,178
87,154
88,140
89,158
90,189
91,199
92,172
93,133
94,121
95,141
96,177
97,202
98,192
99,140
100,85
101,79
102,125
103,174
104,175
105,135
106,107
107,107
108,111
109,108
110,117
111,141
112,154
113,144
114,128
115,124
116,137
117,150
118,151
119,150
120,159
121,172
122,172
123,150
124,122
125,111
126,122
127,145
128,165
129,162
130,139
131,103
132,80
133,88
134,120
135,153
136,161
137,151
138,140
139,131
140,129
141,135
142,154
143,179
144,183
145,165
146,144
147,136
148,140
149,150
150,158
151,157
152,155
153,147
154,140
155,134
156,142
157,163
158,183
159,184
160,173
161,161
162,162
163,171
164,183
165,193
166,193
167,189
168,183
169,177
170,170
171,164
172,158
173,149
174,142
175,142
176,146
177,137
178,126
179,129
180,140
181,145
182,141
183,138
184,144
185,152
186,154
187,151
188,145
189,140
190,141
191,147
192,155
193,160
194,155
195,149
196,147
197,153
198,160
199,164
200,166
201,166
202,158
203,145
204,133
205,133
206,145
207,157
208,160
209,152
210,140
211,132
212,134
213,147
214,165
215,176
216,179
217,174
218,167
219,161
220,160
221,161
222,163
223,170
224,173
225,172
226,165
227,157
228,155
229,161
230,168
231,171
232,169
233,166
234,165
235,165
236,163
237,158
238,153
239,147
240,146
241,148
242,152
243,148
244,139
245,133
246,140
247,154
248,165
249,162
250,154
251,148
252,150
253,157
254,163
255,161
256,151
257,140
258,139
259,146
260,149
261,145
262,145
263,151
264,156
265,151
266,141
267,138
268,146
269,152
270,155
271,154
272,153
273,151
274,153
275,156
276,156
277,157
278,157
279,157
280,160
281,163
282,164
283,164
284,161
285,157
286,156
287,160
288,166
289,166
290,160
291,147
292,144
293,151
294,162
295,161
296,150
297,143
298,147
299,158
300,163
301,160
302,155
303,154
304,153
305,156
306,155
307,154
308,149
309,151
310,153
311,157
312,158
313,154
314,155
315,155
316,157
317,155
318,150
319,150
320,157
321,159
322,153
323,144
324,139
325,142
326,150
327,155
328,159
329,158
330,154
331,149
332,150
333,156
334,161
335,157
336,149
337,143
338,143
339,146
340,152
341,150
342,146
343,143
344,141
345,141
346,142
347,144
348,145
349,149
350,149
351,146
352,142
353,141
354,145
355,151
356,155
357,156
358,153
359,148
360,146
361,148
362,152
363,157
364,156
365,155
366,150
367,149
368,147
369,147
370,150
371,153
372,154
373,151
374,147
375,146
376,150
377,154
378,155
379,155
380,154
381,152
382,149
383,146
384,145
385,147
386,151
387,149
388,147
389,144
390,145
391,146
392,147
393,148
394,151
395,152
396,151
397,148
398,146
399,146
400,147
401,148
402,147
403,146
404,144
405,147
406,147
407,141
408,136
409,138
410,144
411,147
412,144
413,136
414,135
415,137
416,142
417,145
418,146
419,144
420,144
421,143
422,145
423,149
424,152
425,152
426,150
427,148
428,148
429,150
430,152
431,153
432,154
433,153
434,151
435,151
436,153
437,154
438,152
439,151
440,152
441,155
442,155
443,152
444,154
445,158
446,160
447,155
448,149
449,147
450,151
451,155
452,154
453,150
454,147
455,147
456,148
457,151
458,152
459,155
460,154
461,152
462,148
463,146
464,146
465,149
466,152
467,151
468,148
469,145
470,144
471,145
472,147
473,149
474,152
475,150
476,147
477,145
478,146
479,149
480,149
481,150
482,152
483,152
484,148
485,147
486,148
487,152
488,151
489,149
490,148
491,148
492,150
493,151
494,150
495,151
496,148
497,148
498,148
499,148
500,147
501,148
502,151
503,153
504,153
505,152
506,151
507,151
508,154
509,154
510,154
511,151
