sample_index,adc_value
0,817
1,455
2,0
3,0
4,415
5,1902
6,1235
7,0
8,0
9,0
10,0
11,0
12,0
13,1344
14,1276
15,94
16,0
17,0
18,200
19,911
20,876
21,215
22,0
23,339
24,670
25,490
26,0
27,0
28,380
29,741
30,527
31,96
32,0
33,274
34,476
35,226
36,0
37,114
38,478
39,576
40,323
41,48
42,43
43,280
44,485
45,376
46,155
47,79
48,162
49,235
50,239
51,265
52,313
53,278
54,173
55,58
56,0
57,0
58,0
59,13
60,45
61,42
62,53
63,149
64,237
65,205
66,87
67,28
68,144
69,296
70,280
71,162
72,169
73,277
74,274
75,114
76,0
77,11
78,126
79,129
80,84
81,136
82,223
83,212
84,146
85,144
86,215
87,249
88,204
89,178
90,195
91,173
92,107
93,87
94,137
95,174
96,137
97,96
98,110
99,123
100,85
101,72
102,156
103,273
104,283
105,162
106,30
107,0
108,14
109,77
110,128
111,131
112,80
113,27
114,42
115,130
116,215
117,248
118,233
119,198
120,153
121,96
122,59
123,91
124,179
125,220
126,170
127,89
128,68
129,118
130,180
131,201
132,189
133,164
134,134
135,112
136,119
137,159
138,199
139,202
140,158
141,106
142,79
143,92
144,135
145,175
146,190
147,173
148,133
149,84
150,55
151,82
152,136
153,176
154,180
155,168
156,152
157,123
158,93
159,103
160,137
161,163
162,151
163,122
164,100
165,100
166,117
167,140
168,155
169,171
170,181
171,173
172,138
173,113
174,128
175,178
176,201
177,178
178,138
179,122
180,139
181,171
182,198
183,212
184,200
185,150
186,99
187,91
188,131
189,164
190,146
191,100
192,79
193,89
194,98
195,95
196,103
197,128
198,148
199,143
200,110
201,71
202,61
203,93
204,143
205,176
206,173
207,148
208,122
209,115
210,131
211,166
212,201
213,214
214,201
215,184
216,187
217,192
218,185
219,169
220,169
221,178
222,170
223,145
224,132
225,136
226,144
227,147
228,140
229,131
230,122
231,121
232,138
233,164
234,166
235,147
236,133
237,141
238,160
239,181
240,186
241,191
242,189
243,175
244,156
245,150
246,160
247,181
248,192
249,188
250,171
251,156
252,155
253,178
254,196
255,193
256,175
257,167
258,169
259,176
260,178
261,176
262,167
263,153
264,145
265,147
266,160
267,173
268,178
269,174
270,164
271,161
272,165
273,168
274,157
275,144
276,136
277,132
278,129
279,130
280,140
281,154
282,154
283,139
284,128
285,131
286,149
287,159
288,151
289,136
290,132
291,132
292,132
293,135
294,141
295,141
296,125
297,110
298,115
299,135
300,147
301,140
302,133
303,140
304,144
305,142
306,139
307,143
308,151
309,147
310,139
311,140
312,149
313,156
314,145
315,130
316,126
317,137
318,149
319,147
320,139
321,136
322,139
323,139
324,140
325,145
326,146
327,140
328,134
329,139
330,146
331,146
332,141
333,139
334,144
335,150
336,151
337,147
338,141
339,138
340,139
341,142
342,144
343,144
344,139
345,136
346,138
347,145
348,147
349,146
350,143
351,139
352,137
353,135
354,138
355,140
356,141
357,142
358,143
359,142
360,139
361,138
362,145
363,153
364,156
365,155
366,155
367,152
368,147
369,148
370,159
371,167
372,165
373,154
374,145
375,144
376,145
377,146
378,146
379,143
380,136
381,130
382,132
383,142
384,147
385,136
386,124
387,125
388,142
389,158
390,159
391,151
392,149
393,156
394,167
395,169
396,167
397,165
398,167
399,170
400,168
401,163
402,157
403,155
404,161
405,160
406,157
407,155
408,152
409,151
410,151
411,155
412,158
413,154
414,146
415,141
416,143
417,149
418,150
419,148
420,144
421,136
422,129
423,130
424,136
425,141
426,139
427,136
428,138
429,141
430,139
431,133
432,133
433,136
434,134
435,130
436,129
437,125
438,121
439,119
440,124
441,133
442,132
443,124
444,119
445,124
446,132
447,136
448,132
449,128
450,124
451,124
452,126
453,128
454,132
455,135
456,136
457,136
458,136
459,139
460,143
461,143
462,141
463,139
464,138
465,136
466,136
467,137
468,136
469,133
470,129
471,130
472,134
473,136
474,134
475,134
476,134
477,132
478,136
479,139
480,142
481,143
482,144
483,145
484,144
485,140
486,138
487,140
488,143
489,140
490,139
491,141
492,145
493,148
494,151
495,154
496,154
497,150
498,146
499,152
500,163
501,165
502,155
503,142
504,140
505,145
506,149
507,145
508,139
509,139
510,139
511,139
