sample_index,adc_value
0,1490
1,1123
2,0
3,0
4,0
5,0
6,0
7,424
8,1008
9,694
10,0
11,0
12,0
13,163
14,768
15,848
16,390
17,72
18,146
19,224
20,114
21,0
22,223
23,569
24,530
25,183
26,0
27,0
28,235
29,430
30,318
31,152
32,137
33,244
34,295
35,202
36,125
37,171
38,284
39,353
40,258
41,117
42,99
43,172
44,219
45,238
46,258
47,262
48,199
49,128
50,101
51,115
52,86
53,20
54,22
55,103
56,156
57,158
58,173
59,189
60,175
61,131
62,117
63,189
64,258
65,221
66,163
67,198
68,263
69,235
70,122
71,55
72,109
73,183
74,167
75,132
76,157
77,210
78,221
79,195
80,185
81,203
82,207
83,194
84,195
85,199
86,168
87,126
88,135
89,185
90,207
91,175
92,139
93,135
94,139
95,130
96,147
97,208
98,268
99,252
100,162
101,77
102,54
103,96
104,154
105,183
106,165
107,116
108,78
109,98
110,169
111,233
112,253
113,229
114,187
115,148
116,122
117,120
118,158
119,207
120,216
121,173
122,125
123,123
124,164
125,202
126,208
127,194
128,175
129,158
130,151
131,161
132,188
133,206
134,200
135,174
136,147
137,135
138,142
139,165
140,186
141,195
142,189
143,166
144,132
145,110
146,124
147,165
148,197
149,200
150,185
151,166
152,147
153,132
154,140
155,169
156,191
157,181
158,151
159,135
160,146
161,170
162,181
163,184
164,187
165,189
166,180
167,157
168,146
169,161
170,192
171,207
172,196
173,167
174,150
175,161
176,189
177,216
178,222
179,200
180,162
181,136
182,143
183,170
184,183
185,167
186,143
187,136
188,144
189,146
190,139
191,140
192,158
193,176
194,176
195,146
196,114
197,108
198,136
199,173
200,194
201,191
202,173
203,154
204,147
205,163
206,192
207,213
208,215
209,208
210,202
211,199
212,192
213,184
214,185
215,194
216,196
217,186
218,167
219,157
220,160
221,169
222,176
223,172
224,167
225,161
226,162
227,174
228,184
229,183
230,171
231,164
232,173
233,189
234,198
235,196
236,194
237,193
238,188
239,177
240,174
241,181
242,194
243,200
244,193
245,180
246,175
247,180
248,195
249,202
250,198
251,185
252,179
253,185
254,193
255,196
256,194
257,183
258,173
259,168
260,172
261,179
262,189
263,195
264,191
265,178
266,173
267,177
268,182
269,179
270,172
271,164
272,161
273,161
274,167
275,176
276,180
277,177
278,168
279,162
280,162
281,169
282,175
283,172
284,163
285,159
286,159
287,162
288,164
289,167
290,167
291,161
292,155
293,160
294,169
295,173
296,168
297,165
298,171
299,174
300,167
301,164
302,167
303,172
304,173
305,168
306,169
307,171
308,171
309,164
310,157
311,158
312,168
313,174
314,171
315,167
316,163
317,166
318,170
319,174
320,176
321,171
322,163
323,163
324,168
325,174
326,171
327,166
328,165
329,168
330,171
331,172
332,168
333,164
334,163
335,165
336,167
337,169
338,169
339,167
340,165
341,165
342,169
343,173
344,174
345,171
346,169
347,165
348,163
349,163
350,165
351,169
352,172
353,173
354,169
355,166
356,166
357,172
358,180
359,181
360,179
361,176
362,175
363,174
364,176
365,182
366,184
367,180
368,174
369,170
370,172
371,173
372,171
373,168
374,166
375,165
376,162
377,163
378,168
379,170
380,164
381,156
382,160
383,174
384,182
385,181
386,174
387,171
388,177
389,184
390,185
391,184
392,181
393,181
394,183
395,185
396,181
397,178
398,177
399,179
400,179
401,178
402,175
403,174
404,176
405,177
406,178
407,176
408,175
409,171
410,169
411,170
412,172
413,173
414,171
415,166
416,163
417,158
418,159
419,163
420,167
421,167
422,164
423,165
424,167
425,167
426,165
427,165
428,164
429,163
430,160
431,161
432,161
433,158
434,157
435,158
436,162
437,162
438,158
439,156
440,160
441,163
442,165
443,162
444,161
445,159
446,159
447,160
448,163
449,165
450,168
451,168
452,165
453,166
454,168
455,170
456,169
457,170
458,168
459,167
460,165
461,165
462,165
463,164
464,162
465,162
466,163
467,162
468,163
469,163
470,163
471,163
472,164
473,167
474,168
475,168
476,167
477,170
478,170
479,169
480,168
481,165
482,166
483,167
484,167
485,168
486,169
487,171
488,172
489,174
490,176
491,177
492,174
493,172
494,177
495,181
496,181
497,175
498,170
499,170
500,171
501,171
502,169
503,167
504,166
505,168
506,169
507,170
508,169
509,167
510,168
511,171
