sample_index,adc_value
0,782
1,254
2,0
3,0
4,952
5,1565
6,684
7,0
8,0
9,0
10,0
11,0
12,576
13,910
14,472
15,0
16,0
17,0
18,435
19,907
20,669
21,168
22,61
23,304
24,284
25,9
26,0
27,358
28,625
29,425
30,71
31,0
32,0
33,356
34,406
35,228
36,124
37,181
38,285
39,269
40,157
41,128
42,208
43,333
44,350
45,203
46,67
47,108
48,202
49,240
50,245
51,258
52,244
53,168
54,95
55,82
56,111
57,83
58,25
59,45
60,119
61,153
62,159
63,178
64,192
65,170
66,123
67,124
68,205
69,251
70,191
71,156
72,219
73,273
74,208
75,84
76,49
77,135
78,191
79,151
80,133
81,181
82,222
83,203
84,173
85,184
86,211
87,201
88,183
89,192
90,191
91,150
92,123
93,152
94,195
95,187
96,148
97,136
98,147
99,145
100,134
101,158
102,224
103,262
104,220
105,125
106,59
107,63
108,119
109,170
110,180
111,146
112,91
113,71
114,120
115,198
116,248
117,247
118,211
119,166
120,129
121,106
122,119
123,175
124,223
125,212
126,154
127,110
128,125
129,171
130,199
131,202
132,190
133,174
134,160
135,152
136,162
137,182
138,196
139,190
140,168
141,147
142,137
143,147
144,164
145,181
146,188
147,178
148,155
149,124
150,115
151,140
152,176
153,190
154,182
155,171
156,162
157,149
158,135
159,144
160,173
161,182
162,165
163,139
164,140
165,161
166,176
167,178
168,176
169,181
170,185
171,170
172,149
173,148
174,174
175,198
176,200
177,180
178,156
179,152
180,170
181,198
182,217
183,213
184,183
185,145
186,130
187,149
188,175
189,178
190,155
191,136
192,138
193,144
194,140
195,133
196,142
197,165
198,178
199,166
200,130
201,103
202,111
203,148
204,181
205,192
206,182
207,163
208,146
209,147
210,170
211,200
212,212
213,207
214,197
215,196
216,196
217,188
218,179
219,183
220,194
221,190
222,172
223,156
224,154
225,163
226,171
227,173
228,169
229,158
230,153
231,160
232,177
233,186
234,179
235,166
236,163
237,174
238,186
239,193
240,194
241,192
242,188
243,179
244,169
245,168
246,181
247,194
248,195
249,187
250,176
251,173
252,182
253,195
254,196
255,186
256,177
257,177
258,184
259,190
260,190
261,182
262,172
263,164
264,166
265,173
266,183
267,188
268,188
269,180
270,170
271,170
272,175
273,177
274,173
275,166
276,159
277,156
278,158
279,165
280,173
281,177
282,171
283,161
284,154
285,160
286,168
287,170
288,163
289,158
290,156
291,158
292,159
293,161
294,164
295,161
296,152
297,151
298,160
299,168
300,166
301,161
302,166
303,172
304,170
305,160
306,156
307,163
308,168
309,168
310,164
311,166
312,167
313,162
314,154
315,152
316,160
317,170
318,170
319,165
320,159
321,159
322,161
323,167
324,169
325,172
326,165
327,158
328,161
329,168
330,168
331,166
332,161
333,162
334,165
335,166
336,165
337,163
338,159
339,160
340,159
341,163
342,163
343,164
344,162
345,160
346,162
347,166
348,168
349,167
350,166
351,165
352,161
353,158
354,160
355,164
356,167
357,168
358,167
359,164
360,160
361,164
362,172
363,178
364,177
365,174
366,173
367,171
368,170
369,173
370,181
371,180
372,175
373,166
374,164
375,165
376,165
377,165
378,164
379,162
380,159
381,157
382,161
383,167
384,166
385,156
386,152
387,160
388,173
389,179
390,174
391,168
392,169
393,176
394,180
395,181
396,178
397,178
398,178
399,180
400,178
401,175
402,173
403,172
404,174
405,175
406,173
407,171
408,172
409,173
410,173
411,174
412,172
413,170
414,167
415,165
416,168
417,170
418,168
419,164
420,161
421,156
422,154
423,158
424,162
425,163
426,160
427,159
428,161
429,162
430,162
431,161
432,162
433,161
434,160
435,156
436,160
437,157
438,154
439,153
440,156
441,160
442,156
443,152
444,152
445,157
446,160
447,160
448,159
449,157
450,155
451,156
452,156
453,160
454,162
455,164
456,164
457,162
458,163
459,165
460,167
461,168
462,167
463,166
464,162
465,160
466,160
467,162
468,162
469,157
470,157
471,159
472,159
473,159
474,160
475,160
476,159
477,162
478,162
479,164
480,163
481,164
482,166
483,168
484,167
485,163
486,162
487,163
488,163
489,165
490,166
491,169
492,168
493,168
494,169
495,171
496,172
497,169
498,170
499,175
500,179
501,174
502,167
503,165
504,167
505,168
506,166
507,163
508,163
509,163
510,163
511,164
