sample_index,adc_value
0,788
1,341
2,0
3,0
4,1104
5,2107
6,697
7,0
8,0
9,0
10,0
11,0
12,0
13,1332
14,1401
15,269
16,0
17,0
18,311
19,1106
20,1042
21,160
22,0
23,459
24,868
25,624
26,0
27,0
28,499
29,871
30,635
31,92
32,27
33,426
34,625
35,319
36,0
37,57
38,514
39,732
40,441
41,107
42,92
43,408
44,604
45,410
46,103
47,98
48,278
49,361
50,293
51,261
52,353
53,380
54,299
55,129
56,0
57,0
58,9
59,113
60,120
61,44
62,66
63,243
64,368
65,294
66,109
67,39
68,186
69,367
70,361
71,247
72,260
73,353
74,333
75,176
76,31
77,48
78,158
79,167
80,138
81,214
82,303
83,282
84,215
85,213
86,283
87,300
88,234
89,228
90,291
91,267
92,153
93,115
94,198
95,265
96,211
97,135
98,145
99,160
100,119
101,114
102,234
103,378
104,374
105,219
106,70
107,30
108,73
109,149
110,207
111,196
112,115
113,46
114,84
115,210
116,312
117,334
118,300
119,258
120,218
121,171
122,133
123,161
124,246
125,289
126,239
127,145
128,114
129,173
130,241
131,262
132,250
133,225
134,191
135,162
136,168
137,220
138,271
139,273
140,225
141,163
142,130
143,141
144,194
145,252
146,273
147,243
148,181
149,126
150,111
151,147
152,206
153,246
154,252
155,234
156,206
157,175
158,153
159,171
160,219
161,241
162,206
163,151
164,130
165,153
166,194
167,220
168,229
169,232
170,237
171,228
172,196
173,175
174,203
175,251
176,267
177,237
178,192
179,170
180,185
181,224
182,273
183,300
184,269
185,199
186,150
187,162
188,208
189,236
190,207
191,152
192,130
193,142
194,160
195,163
196,162
197,183
198,210
199,207
200,165
201,117
202,115
203,157
204,216
205,251
206,246
207,211
208,171
209,163
210,196
211,248
212,283
213,285
214,263
215,245
216,242
217,253
218,253
219,244
220,240
221,242
222,226
223,204
224,192
225,196
226,204
227,207
228,206
229,202
230,188
231,173
232,186
233,213
234,222
235,205
236,192
237,198
238,224
239,244
240,252
241,256
242,251
243,238
244,217
245,205
246,216
247,239
248,252
249,246
250,229
251,218
252,223
253,243
254,256
255,251
256,232
257,222
258,229
259,245
260,252
261,240
262,220
263,203
264,197
265,204
266,218
267,237
268,246
269,232
270,213
271,211
272,222
273,232
274,225
275,208
276,192
277,183
278,185
279,198
280,210
281,213
282,206
283,196
284,184
285,186
286,203
287,221
288,216
289,196
290,180
291,183
292,191
293,199
294,205
295,200
296,180
297,160
298,168
299,195
300,209
301,199
302,191
303,199
304,207
305,201
306,195
307,204
308,217
309,216
310,204
311,199
312,210
313,216
314,205
315,188
316,187
317,200
318,211
319,206
320,197
321,195
322,199
323,199
324,201
325,206
326,205
327,196
328,194
329,204
330,215
331,210
332,200
333,196
334,203
335,212
336,215
337,210
338,201
339,196
340,197
341,203
342,206
343,206
344,201
345,195
346,196
347,205
348,211
349,209
350,204
351,198
352,194
353,197
354,201
355,203
356,201
357,200
358,203
359,203
360,201
361,202
362,210
363,217
364,217
365,210
366,207
367,210
368,211
369,215
370,223
371,229
372,221
373,209
374,205
375,212
376,212
377,209
378,205
379,200
380,193
381,187
382,193
383,204
384,208
385,195
386,180
387,184
388,204
389,222
390,223
391,212
392,207
393,214
394,228
395,234
396,232
397,230
398,232
399,234
400,231
401,223
402,215
403,216
404,222
405,224
406,223
407,217
408,210
409,209
410,213
411,218
412,219
413,213
414,206
415,203
416,203
417,207
418,211
419,211
420,207
421,196
422,187
423,187
424,194
425,199
426,199
427,197
428,199
429,200
430,197
431,193
432,194
433,195
434,192
435,189
436,192
437,191
438,183
439,176
440,182
441,194
442,195
443,185
444,180
445,185
446,195
447,196
448,193
449,187
450,184
451,185
452,185
453,188
454,192
455,196
456,197
457,197
458,197
459,201
460,206
461,206
462,203
463,202
464,201
465,198
466,195
467,195
468,195
469,195
470,192
471,192
472,194
473,194
474,195
475,197
476,196
477,196
478,198
479,201
480,202
481,202
482,204
483,206
484,207
485,201
486,198
487,199
488,202
489,202
490,201
491,204
492,206
493,209
494,211
495,214
496,214
497,210
498,208
499,215
500,224
501,226
502,213
503,201
504,199
505,205
506,209
507,204
508,199
509,195
510,195
511,197
