sample_index,adc_value
0,711
1,420
2,0
3,0
4,0
5,87
6,301
7,443
8,375
9,75
10,0
11,0
12,188
13,416
14,396
15,224
16,85
17,54
18,98
19,159
20,199
21,242
22,259
23,204
24,103
25,54
26,109
27,219
28,261
29,210
30,142
31,123
32,152
33,181
34,184
35,179
36,191
37,200
38,192
39,164
40,142
41,149
42,175
43,190
44,191
45,191
46,184
47,170
48,157
49,160
50,159
51,135
52,107
53,114
54,148
55,164
56,161
57,162
58,173
59,171
60,157
61,154
62,171
63,183
64,183
65,184
66,191
67,188
68,169
69,148
70,148
71,163
72,169
73,160
74,153
75,162
76,175
77,180
78,178
79,178
80,178
81,174
82,168
83,171
84,177
85,171
86,161
87,158
88,175
89,182
90,171
91,152
92,149
93,158
94,166
95,172
96,183
97,193
98,187
99,168
100,148
101,141
102,147
103,159
104,166
105,161
106,146
107,139
108,150
109,173
110,187
111,190
112,181
113,173
114,165
115,157
116,156
117,164
118,177
119,182
120,171
121,159
122,156
123,165
124,178
125,181
126,176
127,167
128,162
129,160
130,165
131,174
132,180
133,177
134,166
135,159
136,158
137,162
138,167
139,174
140,174
141,170
142,163
143,158
144,155
145,160
146,167
147,174
148,177
149,175
150,170
151,162
152,158
153,159
154,166
155,171
156,168
157,162
158,160
159,163
160,168
161,171
162,170
163,171
164,173
165,170
166,162
167,160
168,165
169,175
170,180
171,176
172,168
173,164
174,167
175,175
176,184
177,185
178,177
179,166
180,159
181,161
182,168
183,172
184,167
185,160
186,157
187,157
188,161
189,161
190,160
191,162
192,166
193,165
194,160
195,153
196,152
197,158
198,168
199,175
200,174
201,169
202,164
203,164
204,169
205,176
206,181
207,183
208,180
209,178
210,177
211,176
212,173
213,173
214,175
215,174
216,170
217,168
218,165
219,166
220,168
221,171
222,170
223,167
224,166
225,166
226,169
227,173
228,173
229,169
230,167
231,170
232,175
233,177
234,176
235,174
236,174
237,172
238,171
239,170
240,172
241,175
242,176
243,176
244,173
245,172
246,172
247,178
248,180
249,177
250,173
251,171
252,174
253,178
254,178
255,175
256,172
257,170
258,168
259,170
260,172
261,174
262,175
263,174
264,172
265,172
266,172
267,173
268,172
269,171
270,168
271,168
272,168
273,170
274,170
275,171
276,171
277,170
278,168
279,167
280,167
281,170
282,170
283,170
284,167
285,166
286,167
287,168
288,169
289,169
290,167
291,166
292,167
293,169
294,170
295,171
296,170
297,168
298,170
299,169
300,169
301,169
302,171
303,171
304,170
305,168
306,169
307,170
308,170
309,168
310,168
311,170
312,172
313,171
314,168
315,168
316,169
317,170
318,172
319,172
320,170
321,168
322,167
323,170
324,171
325,171
326,169
327,167
328,168
329,170
330,171
331,169
332,168
333,169
334,168
335,168
336,168
337,170
338,169
339,168
340,169
341,170
342,170
343,170
344,170
345,170
346,170
347,170
348,170
349,170
350,170
351,171
352,171
353,172
354,171
355,171
356,171
357,172
358,173
359,173
360,174
361,172
362,172
363,173
364,174
365,174
366,173
367,171
368,170
369,170
370,171
371,171
372,170
373,169
374,167
375,168
376,169
377,170
378,170
379,170
380,167
381,168
382,170
383,173
384,174
385,172
386,171
387,173
388,175
389,176
390,175
391,175
392,174
393,175
394,175
395,174
396,173
397,172
398,174
399,174
400,173
401,173
402,172
403,171
404,172
405,172
406,171
407,172
408,171
409,170
410,170
411,170
412,171
413,171
414,168
415,167
416,165
417,167
418,168
419,170
420,169
421,167
422,167
423,168
424,169
425,169
426,169
427,168
428,168
429,168
430,168
431,167
432,168
433,166
434,167
435,168
436,167
437,166
438,166
439,166
440,168
441,170
442,170
443,168
444,167
445,167
446,167
447,168
448,168
449,169
450,169
451,169
452,168
453,169
454,169
455,170
456,168
457,168
458,169
459,168
460,168
461,167
462,166
463,166
464,168
465,166
466,166
467,166
468,167
469,168
470,168
471,168
472,169
473,168
474,168
475,168
476,169
477,170
478,169
479,167
480,167
481,167
482,169
483,168
484,169
485,169
486,170
487,169
488,170
489,170
490,170
491,170
492,170
493,171
494,172
495,172
496,171
497,169
498,170
499,169
500,168
501,169
502,168
503,168
504,168
505,166
506,168
507,168
508,168
509,169
510,169
511,171
