sample_index,adc_value
0,797
1,317
2,0
3,0
4,838
5,1495
6,791
7,0
8,0
9,0
10,0
11,0
12,743
13,986
14,445
15,0
16,0
17,0
18,423
19,906
20,734
21,258
22,73
23,213
24,238
25,84
26,78
27,393
28,612
29,423
30,69
31,0
32,64
33,402
34,448
35,272
36,141
37,192
38,293
39,292
40,201
41,179
42,248
43,347
44,350
45,221
46,121
47,152
48,223
49,269
50,290
51,295
52,258
53,180
54,134
55,143
56,142
57,89
58,47
59,93
60,167
61,185
62,187
63,206
64,214
65,190
66,156
67,178
68,253
69,270
70,210
71,200
72,272
73,305
74,219
75,104
76,93
77,179
78,219
79,182
80,173
81,220
82,245
83,224
84,208
85,229
86,250
87,236
88,216
89,222
90,214
91,177
92,160
93,194
94,233
95,224
96,184
97,164
98,173
99,173
100,171
101,200
102,263
103,295
104,248
105,152
106,90
107,100
108,155
109,202
110,209
111,176
112,129
113,111
114,157
115,229
116,274
117,277
118,246
119,204
120,163
121,139
122,154
123,210
124,250
125,239
126,188
127,151
128,164
129,204
130,231
131,232
132,221
133,208
134,194
135,188
136,197
137,216
138,227
139,216
140,197
141,180
142,175
143,185
144,202
145,215
146,215
147,205
148,184
149,161
150,155
151,177
152,208
153,221
154,213
155,202
156,192
157,181
158,173
159,185
160,207
161,213
162,194
163,171
164,172
165,194
166,213
167,214
168,213
169,213
170,211
171,198
172,181
173,185
174,211
175,236
176,235
177,209
178,184
179,182
180,206
181,235
182,256
183,248
184,213
185,175
186,164
187,184
188,208
189,209
190,188
191,171
192,171
193,177
194,173
195,167
196,174
197,194
198,209
199,198
200,165
201,140
202,146
203,180
204,212
205,222
206,213
207,195
208,182
209,187
210,209
211,232
212,241
213,237
214,232
215,230
216,228
217,219
218,215
219,219
220,226
221,219
222,203
223,189
224,188
225,198
226,206
227,208
228,199
229,187
230,186
231,196
232,212
233,219
234,213
235,200
236,199
237,207
238,219
239,224
240,225
241,224
242,223
243,214
244,205
245,203
246,213
247,226
248,226
249,220
250,210
251,209
252,219
253,229
254,228
255,217
256,207
257,210
258,219
259,228
260,227
261,217
262,205
263,198
264,198
265,205
266,215
267,223
268,221
269,215
270,206
271,203
272,206
273,208
274,206
275,201
276,196
277,194
278,192
279,198
280,204
281,206
282,203
283,195
284,191
285,196
286,203
287,204
288,196
289,189
290,189
291,192
292,195
293,198
294,198
295,192
296,186
297,185
298,193
299,201
300,200
301,197
302,201
303,206
304,203
305,194
306,191
307,196
308,202
309,202
310,198
311,199
312,200
313,197
314,187
315,183
316,194
317,206
318,209
319,199
320,192
321,194
322,197
323,202
324,204
325,202
326,198
327,195
328,197
329,200
330,199
331,197
332,194
333,195
334,201
335,204
336,201
337,195
338,192
339,192
340,194
341,196
342,199
343,199
344,198
345,195
346,197
347,199
348,201
349,202
350,201
351,199
352,195
353,194
354,195
355,196
356,198
357,200
358,200
359,198
360,197
361,201
362,206
363,210
364,209
365,207
366,207
367,205
368,206
369,208
370,214
371,214
372,207
373,200
374,198
375,198
376,200
377,200
378,198
379,196
380,192
381,191
382,194
383,201
384,198
385,190
386,186
387,195
388,209
389,213
390,207
391,201
392,203
393,211
394,216
395,215
396,212
397,212
398,213
399,213
400,212
401,207
402,206
403,207
404,209
405,209
406,205
407,204
408,204
409,205
410,208
411,209
412,207
413,204
414,199
415,198
416,200
417,202
418,203
419,199
420,194
421,191
422,188
423,188
424,193
425,197
426,195
427,191
428,192
429,195
430,199
431,196
432,192
433,191
434,190
435,190
436,192
437,192
438,186
439,184
440,190
441,193
442,189
443,183
444,185
445,192
446,194
447,195
448,193
449,190
450,185
451,184
452,188
453,195
454,199
455,198
456,195
457,193
458,193
459,195
460,198
461,199
462,201
463,198
464,193
465,190
466,192
467,192
468,191
469,191
470,190
471,193
472,193
473,191
474,189
475,190
476,190
477,193
478,195
479,196
480,196
481,196
482,198
483,196
484,195
485,193
486,194
487,196
488,197
489,196
490,196
491,197
492,198
493,199
494,202
495,204
496,202
497,201
498,203
499,207
500,207
501,203
502,198
503,197
504,200
505,200
506,197
507,196
508,194
509,192
510,193
511,194
